ObjectID,extendPortTotalPrevious15MinDnDiscByteCounter,extendPortTotalPrevious15MinDnDiscFrameCounter,extendPortTotalPrevious15MinDnFwdByteCounter,extendPortTotalPrevious15MinDnFwdFrameCounter,extendPortTotalPrevious15MinTimeMeasured,extendPortTotalPrevious15MinUpDiscByteCounter,extendPortTotalPrevious15MinUpDiscFrameCounter,extendPortTotalPrevious15MinUpFwdByteCounter,extendPortTotalPrevious15MinUpFwdFrameCounter
R1.S1.LT6.PON7.ONT38.SERV1,0,0,58878,113,900,0,0,145253,176
R1.S1.LT5.PON16.ONT47.SERV1,0,0,6267,27,900,0,0,55246,96
R1.S1.LT2.PON2.ONT23.C14.P1,0,0,425033856,305444,900,0,0,14350098,142650
R1.S1.LT3.PON8.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT53.C14.P1,0,0,115062293,86209,900,0,0,3765595,27020
R1.S1.LT7.PON10.ONT18.C14.P1,0,0,47430262,90369,900,0,0,87253768,91454
R1.S1.LT4.PON3.ONT14.SERV1,0,0,4447,22,900,0,0,53505,92
R1.S1.LT4.PON3.ONT20.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT5.PON2.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT36.SERV1,0,0,112641,200,900,0,0,224301,271
R1.S1.LT5.PON13.ONT55.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT21.C14.P1,0,0,207222045,150764,900,0,0,7128670,50889
R1.S1.LT2.PON13.ONT28.SERV1,0,0,80732,145,900,0,0,169070,196
R1.S1.LT8.PON15.ONT39.SERV1,0,0,5204,26,900,0,0,57147,100
R1.S1.LT2.PON13.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT8.SERV1,0,0,4392,21,900,0,0,63272,105
R1.S1.LT3.PON7.ONT27.C1.P1,0,0,320422038,254917,900,135751,941,17587420,158262
R1.S1.LT6.PON6.ONT48.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT1.SERV1,0,0,3286,19,900,0,0,70303,115
R1.S1.LT7.PON12.ONT10.SERV1,0,0,86718,156,900,0,0,184348,232
R1.S1.LT7.PON11.ONT29.SERV1,0,0,90706,165,900,0,0,209405,252
R1.S1.LT6.PON9.ONT45.C14.P1,0,0,650839122,508708,900,0,0,18239599,185457
R1.S1.LT6.PON5.ONT48.C14.P1,0,0,162943151,155440,900,0,0,11535289,59600
R1.S1.LT5.PON4.ONT27.SERV1,0,0,6066,24,900,0,0,53671,91
R1.S1.LT7.PON11.ONT3.SERV1,0,0,39126,78,900,0,0,134382,183
R1.S1.LT6.PON6.ONT54.C14.P1,0,0,273820135,212327,900,0,0,15838483,114665
R1.S1.LT6.PON5.ONT26.C14.P1,0,0,511459,1228,900,0,0,383109,1270
R1.S1.LT5.PON13.ONT28.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT48.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT38.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT18.C14.P1,0,0,216693957,171530,900,0,0,8456964,41863
R1.S1.LT6.PON7.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT33.SERV1,0,0,72320,132,900,0,0,189148,235
R1.S1.LT3.PON8.ONT23.C14.P1,0,0,15645,179,900,0,0,37786,382
R1.S1.LT7.PON10.ONT46.C14.P1,0,0,163383,307,900,0,0,81912,539
R1.S1.LT5.PON13.ONT54.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT31.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT44.C14.P1,0,0,160582815,118795,900,0,0,6474297,50740
R1.S1.LT5.PON3.ONT48.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT44.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT25.SERV1,0,0,5128,25,900,0,0,58377,101
R1.S1.LT2.PON2.ONT9.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT20.SERV1,0,0,6062,31,900,0,0,62598,111
R1.S1.LT5.PON14.ONT24.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT54.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT28.C14.P1,0,0,47612681,36654,900,0,0,2531495,18828
R1.S1.LT5.PON3.ONT54.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT44.SERV1,0,0,47359,96,900,0,0,160777,212
R1.S1.LT7.PON11.ONT59.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT4.PON10.ONT57.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT29.C14.P1,0,0,211023059,172466,900,0,0,5480592,19443
R1.S1.LT4.PON11.ONT7.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT2.SERV1,0,0,4533,23,900,0,0,55877,96
R1.S1.LT2.PON14.ONT33.SERV1,0,0,4932,22,900,0,0,54822,93
R1.S1.LT5.PON4.ONT30.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT59.C14.P1,0,0,4083,58,900,0,0,3241,46
R1.S1.LT2.PON1.ONT27.C14.P1,0,0,303864650,232636,900,0,0,12425749,87411
R1.S1.LT4.PON2.ONT28.SERV1,0,0,4533,23,900,0,0,53805,93
R1.S1.LT6.PON6.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT18.SERV1,0,0,82635,148,900,0,0,173344,202
R1.S1.LT7.PON11.ONT3.C14.P1,0,0,138120751,113073,900,0,0,12573732,70442
R1.S1.LT6.PON9.ONT31.C14.P1,0,0,319070923,217618,900,0,0,4969100,56584
R1.S1.LT3.PON5.ONT59.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT16.SERV1,0,0,85086,155,900,0,0,194241,222
R1.S1.LT6.PON6.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT11.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT20.SERV1,0,0,115736,205,900,0,0,224843,266
R1.S1.LT7.PON11.ONT29.C14.P1,0,0,402572292,316523,900,0,0,116396594,196127
R1.S1.LT2.PON13.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT25.SERV1,0,0,80954,148,900,0,0,179431,211
R1.S1.LT3.PON8.ONT15.SERV1,0,0,2242,18,900,0,0,71757,118
R1.S1.LT6.PON7.ONT46.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT31.C14.P1,0,0,22837281,20498,900,0,0,2250964,12844
R1.S1.LT2.PON13.ONT3.C14.P1,0,0,535259592,369402,900,0,0,22770801,208069
R1.S1.LT7.PON10.ONT18.SERV1,0,0,101854,179,900,0,0,202017,234
R1.S1.LT7.PON11.ONT49.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT26.SERV1,0,0,76838,140,900,0,0,172929,205
R1.S1.LT7.PON11.ONT16.SERV1,0,0,46477,91,900,0,0,146870,191
R1.S1.LT3.PON8.ONT43.C14.P1,0,0,221881,1150,900,0,0,794856,1589
R1.S1.LT5.PON2.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON16.ONT3.C14.P1,0,0,177268419,141351,900,0,0,2200241,13365
R1.S1.LT6.PON5.ONT13.SERV1,0,0,121996,215,900,0,0,247187,271
R1.S1.LT4.PON1.ONT13.C14.P1,0,0,408668870,279938,900,0,0,5856103,62309
R1.S1.LT6.PON5.ONT54.C14.P1,0,0,10801,128,900,0,0,37822,384
R1.S1.LT7.PON10.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT38.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT13.SERV1,0,0,5232,26,900,0,0,65811,112
R1.S1.LT4.PON12.ONT5.C14.P1,0,0,1167214,5025,900,0,0,893917,3954
R1.S1.LT7.PON10.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT3.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT39.C14.P1,0,0,317000122,240950,900,0,0,14936292,118603
R1.S1.LT5.PON2.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT8.C14.P1,0,0,1001527427,742946,900,0,0,25519369,214850
R1.S1.LT3.PON9.ONT2.SERV1,0,0,3962,22,900,0,0,65965,111
R1.S1.LT5.PON13.ONT60.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT15.C14.P1,0,0,101804815,75635,900,0,0,2564816,16686
R1.S1.LT8.PON15.ONT11.C14.P1,0,0,189298287,161492,900,0,0,12253961,79472
R1.S1.LT8.PON15.ONT44.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT28.SERV1,0,0,5157,25,900,0,0,61480,105
R1.S1.LT5.PON14.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT28.SERV1,0,0,84235,155,900,0,0,186727,235
R1.S1.LT6.PON5.ONT34.C14.P1,0,0,46087844,35174,900,0,0,1415369,9649
R1.S1.LT6.PON9.ONT42.SERV1,0,0,137454,240,900,0,0,260945,295
R1.S1.LT2.PON14.ONT39.SERV1,0,0,5225,26,900,0,0,51152,91
R1.S1.LT2.PON4.ONT1.SERV1,0,0,5424,22,900,0,0,57598,96
R1.S1.LT2.PON1.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT16.SERV1,0,0,4386,28,900,0,0,61817,110
R1.S1.LT4.PON11.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT29.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT24.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT30.SERV1,0,0,78154,144,900,0,0,170512,213
R1.S1.LT6.PON6.ONT61.C14.P1,0,0,174278711,136028,900,0,0,17378543,88164
R1.S1.LT5.PON13.ONT61.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT31.SERV1,0,0,99906,178,900,0,0,214862,273
R1.S1.LT3.PON8.ONT35.SERV1,0,0,5500,23,900,0,0,53590,91
R1.S1.LT5.PON16.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT65.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT31.SERV1,0,0,5137,25,900,0,0,57786,100
R1.S1.LT3.PON5.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT19.C14.P1,0,0,883745803,715955,900,0,0,32890810,275832
R1.S1.LT5.PON2.ONT11.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT52.C14.P1,0,0,105956188,77684,900,0,0,4216559,32900
R1.S1.LT5.PON3.ONT41.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT60.C14.P1,0,0,33051369,30362,900,0,0,2583766,13555
R1.S1.LT7.PON9.ONT14.C14.P1,0,0,35717,336,900,0,0,27634,279
R1.S1.LT2.PON2.ONT29.SERV1,0,0,5645,25,900,0,0,54489,94
R1.S1.LT5.PON4.ONT19.SERV1,0,0,118409,207,900,0,0,239637,298
R1.S1.LT5.PON13.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT44.SERV1,0,0,6131,25,900,0,0,56478,96
R1.S1.LT5.PON2.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT26.C14.P1,0,0,4927204090,3491107,900,0,0,434274642,2472849
R1.S1.LT6.PON7.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT9.SERV1,0,0,29865,61,900,0,0,103136,135
R1.S1.LT2.PON14.ONT17.SERV1,0,0,82565,148,900,0,0,184071,221
R1.S1.LT7.PON10.ONT23.SERV1,0,0,98649,177,900,0,0,215882,284
R1.S1.LT8.PON15.ONT17.C14.P1,0,0,221023106,257251,900,0,0,62128668,122435
R1.S1.LT6.PON9.ONT36.SERV1,0,0,4398,21,900,0,0,67531,111
R1.S1.LT6.PON8.ONT54.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT54.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT2.SERV1,0,0,74730,138,900,0,0,167886,209
R1.S1.LT2.PON13.ONT50.C14.P1,0,0,1280947780,1142789,900,0,0,135579502,661696
R1.S1.LT3.PON8.ONT2.SERV1,0,0,4602,24,900,0,0,61475,105
R1.S1.LT4.PON11.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT7.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT8.C14.P1,0,0,141973234,101222,900,0,0,4411307,35168
R1.S1.LT6.PON6.ONT42.SERV1,0,0,67978,124,900,0,0,156593,199
R1.S1.LT7.PON11.ONT62.C14.P1,0,0,83197099,58564,900,0,0,2963637,24908
R1.S1.LT7.PON10.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT34.C14.P1,0,0,14269,159,900,0,0,44483,456
R1.S1.LT5.PON13.ONT55.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT61.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT45.SERV1,0,0,83464,157,900,0,0,186181,240
R1.S1.LT7.PON11.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT7.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT4.PON10.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON12.ONT15.SERV1,0,0,4650,25,900,0,0,64054,110
R1.S1.LT7.PON11.ONT56.SERV1,0,0,6619,25,900,0,0,56447,95
R1.S1.LT5.PON2.ONT9.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT49.C14.P1,0,0,70852598,264117,900,0,0,299254388,261796
R1.S1.LT4.PON11.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT13.SERV1,0,0,107229,187,900,0,0,210222,234
R1.S1.LT6.PON8.ONT32.C14.P1,0,0,1359819421,1026761,900,0,0,48480443,372542
R1.S1.LT3.PON7.ONT19.C14.P1,0,0,26746,170,900,0,0,56791,431
R1.S1.LT5.PON14.ONT62.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT16.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT22.C14.P1,0,0,131882883,96839,900,0,0,5457558,50973
R1.S1.LT4.PON10.ONT13.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT36.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT11.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT30.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT5.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT3.PON7.ONT45.C14.P1,0,0,100229170,72634,900,0,0,3487376,30315
R1.S1.LT8.PON2.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT8.SERV1,0,0,44552,95,900,0,0,139592,181
R1.S1.LT6.PON5.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT10.SERV1,0,0,86100,154,900,0,0,191040,220
R1.S1.LT4.PON1.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT8.SERV1,0,0,122216,213,900,0,0,241847,282
R1.S1.LT6.PON8.ONT52.SERV1,0,0,6737,27,900,0,0,55039,95
R1.S1.LT6.PON9.ONT50.SERV1,0,0,6301,28,900,0,0,48786,88
R1.S1.LT5.PON2.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT11.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT31.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT9.C14.P1,0,0,83251199,66411,900,0,0,4184503,37840
R1.S1.LT4.PON10.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT20.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT12.C14.P1,0,0,152955574,125956,900,0,0,9697292,104424
R1.S1.LT6.PON5.ONT13.C14.P1,0,0,206601028,158579,900,0,0,11832246,90249
R1.S1.LT2.PON13.ONT37.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT36.C14.P1,0,0,4083,58,900,0,0,3241,46
R1.S1.LT2.PON4.ONT1.C14.P1,0,0,401654310,300666,900,0,0,17352132,124982
R1.S1.LT6.PON5.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT2.SERV1,0,0,57780,113,900,0,0,145699,190
R1.S1.LT8.PON2.ONT8.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT25.C14.P1,0,0,74140250,69051,900,0,0,15759659,43265
R1.S1.LT6.PON9.ONT1.SERV1,0,0,72486,132,900,0,0,173833,200
R1.S1.LT8.PON2.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT34.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT17.SERV1,0,0,97614,175,900,0,0,204230,247
R1.S1.LT4.PON12.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT29.C14.P1,0,0,249282578,190790,900,0,0,20363373,52784
R1.S1.LT8.PON13.ONT48.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT62.SERV1,0,0,5749,27,900,0,0,61187,106
R1.S1.LT8.PON14.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT18.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT51.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT2.PON14.ONT12.C14.P1,0,0,985677362,744399,900,0,0,33353954,290738
R1.S1.LT3.PON8.ONT28.C14.P1,0,0,39837346,51020,900,0,0,147783418,125310
R1.S1.LT4.PON11.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT58.SERV1,0,0,3973,22,900,0,0,65476,110
R1.S1.LT2.PON14.ONT38.C14.P1,0,0,22809350,17535,900,0,0,1413779,11257
R1.S1.LT4.PON12.ONT21.SERV1,0,0,3958,22,900,0,0,65219,110
R1.S1.LT7.PON9.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT32.C14.P1,0,0,421928699,302469,900,0,0,18489701,169941
R1.S1.LT3.PON7.ONT19.SERV1,0,0,66264,124,900,0,0,141476,185
R1.S1.LT7.PON9.ONT23.C14.P1,0,0,49487926,62204,900,0,0,48300924,62791
R1.S1.LT2.PON1.ONT27.SERV1,0,0,97022,172,900,0,0,189957,210
R1.S1.LT5.PON14.ONT62.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT19.C14.P1,0,0,393674865,420984,900,0,0,18878691,185128
R1.S1.LT6.PON7.ONT49.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT2.C14.P1,0,0,166170915,120238,900,0,0,11187623,91942
R1.S1.LT5.PON16.ONT14.SERV1,0,0,95628,173,900,0,0,198240,244
R1.S1.LT5.PON2.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT45.SERV1,0,0,61519,115,900,0,0,162429,202
R1.S1.LT3.PON7.ONT51.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT53.SERV1,0,0,4730,26,900,0,0,59429,104
R1.S1.LT2.PON13.ONT3.SERV1,0,0,43620,84,900,0,0,130592,162
R1.S1.LT2.PON14.ONT6.C14.P1,0,0,2352863,5621,900,0,0,1708285,5888
R1.S1.LT4.PON11.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT4.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT30.C14.P1,0,0,1615739572,1372859,900,0,0,179877334,732107
R1.S1.LT6.PON6.ONT4.SERV1,0,0,90462,161,900,0,0,207298,239
R1.S1.LT8.PON13.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT5.SERV1,0,0,5553,24,900,0,0,60410,102
R1.S1.LT7.PON9.ONT14.SERV1,0,0,65482,120,900,0,0,171515,207
R1.S1.LT2.PON4.ONT12.SERV1,0,0,6181,26,900,0,0,59159,101
R1.S1.LT8.PON2.ONT21.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT3.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT31.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT13.SERV1,0,0,3841,20,900,0,0,66125,109
R1.S1.LT4.PON1.ONT16.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT26.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT35.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT52.C14.P1,0,0,311455791,222772,900,0,0,13251509,125987
R1.S1.LT6.PON9.ONT16.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT20.C14.P1,0,0,10102566,8754,900,0,0,1257272,3904
R1.S1.LT3.PON5.ONT54.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT29.SERV1,0,0,128376,227,900,0,0,258797,303
R1.S1.LT2.PON2.ONT15.SERV1,0,0,111479,199,900,0,0,220404,266
R1.S1.LT6.PON9.ONT30.C14.P1,0,0,1027345109,715114,900,0,0,40241875,361192
R1.S1.LT6.PON9.ONT24.SERV1,0,0,75434,136,900,0,0,164966,193
R1.S1.LT7.PON10.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT15.C14.P1,0,0,555276469,396138,900,0,0,17977140,171806
R1.S1.LT5.PON15.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT48.SERV1,0,0,5577,24,900,0,0,59968,101
R1.S1.LT6.PON9.ONT22.SERV1,0,0,59948,113,900,0,0,158975,208
R1.S1.LT6.PON5.ONT19.SERV1,0,0,117624,207,900,0,0,216824,254
R1.S1.LT6.PON8.ONT60.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT29.C14.P1,0,0,570734771,403907,900,0,0,23789023,230883
R1.S1.LT3.PON8.ONT42.C14.P1,0,0,34595496,28627,900,0,0,3478888,14388
R1.S1.LT8.PON13.ONT29.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT48.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON11.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT14.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT14.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT2.SERV1,0,0,110597,197,900,0,0,228625,262
R1.S1.LT8.PON2.ONT28.SERV1,0,0,0,0,900,0,0,0,0
